Number_of_Riders,Number_of_Drivers,Location_Category,Customer_Loyalty_Status,Number_of_Past_Rides,Average_Ratings,Time_of_Booking,Vehicle_Type,Expected_Ride_Duration,Historical_Cost_of_Ride,riders_to_drivers_ratio,duration_per_rider,log_historical_cost,rating_ride_interaction,booking_category,location_code,loyalty_code,vehicle_code,Loyalty_Discount_Applied,Cumulative_Past_Rides_Discount,Traffic_Condition_Adjusted_Fare,Peak_Hours_Adjusted_Fare,demand_surge_multiplier,distance_adjustment,elasticity_fare_adjustment,Loyalty_Discount_Applied,True Value,Predicted Value,Absolute_Error,Percentage_Error
98,87,Suburban,Regular,59,4.26,Afternoon,Economy,13,34.57409278115731,1.1136363636363635,0.1326530612244898,3.571617642066973,55.379999999999995,0,1,1,0,0.0,0.01,1,1,1.5,0.06,1.0,0.0,38.031502059273045,42.59075,4.559249588676174,11.98808709046114
30,14,Urban,Silver,64,4.45,Afternoon,Economy,147,535.1718879088473,2.0,4.9,6.284454796059013,654.15,0,2,2,0,0.05,0.01,1,1,1.5,2.74,1.05,0.05,588.6890766997321,590.23376,1.5446879487053593,0.2623945321637496
32,13,Urban,Regular,75,4.56,Evening,Premium,111,333.4011668412356,2.2857142857142856,3.46875,5.812341370562221,506.15999999999997,1,2,1,1,0.0,0.01,1,1,1.5,2.02,1.05,0.0,366.74128352535917,369.19632,2.45503605471896,0.66941906052123
22,12,Urban,Silver,49,4.88,Night,Premium,35,179.8388198801664,1.6923076923076923,1.5909090909090908,5.197606136637396,170.79999999999998,3,2,2,1,0.05,0.0,1,1,1.5,0.5,1.05,0.05,197.82270186818306,198.57607,0.7533631952935025,0.3808274723674018
62,8,Urban,Silver,13,4.2,Night,Premium,65,241.9912178461052,6.888888888888889,1.0483870967741935,5.493025302136456,273.0,3,2,2,1,0.05,0.0,1,1,1.5,1.1,1.05,0.05,266.19033963071575,265.38428,0.806062286965755,0.3028142524195282
51,27,Urban,Gold,8,4.31,Night,Economy,92,369.3803924019288,1.8214285714285714,1.803921568627451,5.91453056509096,396.52,3,2,0,0,0.1,0.0,1,1,1.5,1.6400000000000001,1.05,0.1,406.3184316421217,402.9666,3.351817872590459,0.824923904890114
85,74,Suburban,Regular,82,3.92,Evening,Premium,177,704.3001292247022,1.1333333333333333,2.0823529411764707,6.558623427433601,693.84,1,1,1,1,0.0,0.01,1,1,1.5,3.34,1.05,0.0,774.7301421471725,775.96014,1.2300018957962493,0.1587652046669162
28,9,Urban,Silver,26,3.95,Night,Premium,114,466.9720738288303,2.8,4.071428571428571,6.148408622831325,450.3,3,2,2,1,0.05,0.0,1,1,1.5,2.08,1.05,0.05,513.6692812117134,517.5799,3.9106138078178674,0.7613096501688745
93,70,Suburban,Silver,21,3.81,Evening,Economy,12,41.12164471941277,1.3098591549295775,0.12903225806451613,3.7405617349225118,45.72,1,1,2,0,0.05,0.0,1,1,1.5,0.04,1.0,0.05,45.233809191354055,43.25279,1.9810206476528833,4.379513207195324
36,9,Suburban,Silver,53,4.46,Night,Premium,127,404.02979977887577,3.6,3.5277777777777777,6.003960644100614,566.42,3,1,2,1,0.05,0.01,1,1,1.5,2.34,1.05,0.05,444.4327797567634,442.71973,1.7130531942634093,0.38544708497896074
80,22,Rural,Gold,17,4.4,Morning,Economy,141,423.75441798529033,3.4782608695652173,1.7625,6.051511161875911,620.4000000000001,2,0,0,0,0.1,0.0,1,1,1.5,2.62,1.05,0.1,466.1298597838194,465.48077,0.6490858580381769,0.13925000606895432
60,24,Rural,Regular,18,4.16,Morning,Premium,45,165.72466245477892,2.4,0.75,5.116343723953591,187.20000000000002,2,0,1,1,0.0,0.0,1,1,1.5,0.7000000000000001,1.05,0.0,182.29712870025682,180.68373,1.6133976211552579,0.8850373193798883
97,45,Urban,Silver,90,3.71,Morning,Premium,151,578.8213877560842,2.108695652173913,1.556701030927835,6.362720103968784,560.21,2,2,2,1,0.05,0.01,1,1,1.5,2.82,1.05,0.05,636.7035265316927,633.87885,2.8246813168489098,0.4436415378811802
53,14,Suburban,Silver,24,3.99,Afternoon,Premium,161,707.4493979183783,3.533333333333333,3.0377358490566038,6.563078635152268,642.39,0,1,2,1,0.05,0.0,1,1,1.5,3.02,1.05,0.05,778.1943377102161,777.076,1.118348940684882,0.14371075276331974
79,22,Rural,Silver,53,3.96,Evening,Premium,126,542.8095730212775,3.4347826086956523,1.5949367088607596,6.298599135981043,498.96,1,0,2,1,0.05,0.01,1,1,1.5,2.32,1.05,0.05,597.0905303234053,598.3115,1.2209931140946537,0.2044904502895601
44,24,Urban,Silver,55,4.08,Afternoon,Premium,137,513.9900766589533,1.76,3.1136363636363638,6.244147631854702,558.96,0,2,2,1,0.05,0.01,1,1,1.5,2.54,1.05,0.05,565.3890843248487,567.0804,1.6912989759325683,0.29913895100260185
34,12,Suburban,Regular,3,4.83,Night,Premium,62,298.3556200090825,2.6153846153846154,1.8235294117647058,5.701632231235828,299.46,3,1,1,1,0.0,0.0,1,1,1.5,1.04,1.05,0.0,328.19118200999077,321.9913,6.199879519756394,1.889106063662508
55,12,Urban,Silver,96,4.66,Morning,Premium,48,183.2701656673754,4.230769230769231,0.8727272727272727,5.216402972393283,223.68,2,2,2,1,0.05,0.01,1,1,1.5,0.76,1.05,0.05,201.59718223411298,202.77695,1.179764787371397,0.5852089668601355
49,29,Suburban,Regular,35,4.8,Evening,Premium,160,468.3069201504469,1.6333333333333333,3.2653061224489797,6.1512569683776706,768.0,1,1,1,1,0.0,0.0,1,1,1.5,3.0,1.05,0.0,515.1376121654916,522.7902,7.652610002477104,1.4855467396969353
72,54,Rural,Regular,68,3.85,Afternoon,Economy,74,220.4983368386397,1.309090909090909,1.0277777777777777,5.400415080827834,284.90000000000003,0,0,1,0,0.0,0.01,1,1,1.5,1.28,1.05,0.0,242.54817052250368,244.35974,1.811570688433818,0.7468910957074154
72,27,Urban,Gold,76,3.97,Morning,Premium,70,265.94661511348426,2.5714285714285716,0.9722222222222222,5.587048695013714,277.90000000000003,2,2,0,1,0.1,0.01,1,1,1.5,1.2,1.05,0.1,292.54127662483273,291.87115,0.670121839676483,0.22906915817417295
99,6,Suburban,Gold,49,4.32,Afternoon,Economy,113,311.4894374116108,14.142857142857142,1.1414141414141414,5.7445706683223685,488.16,0,1,0,0,0.1,0.0,1,1,1.5,2.06,1.05,0.1,342.63838115277196,342.41156,0.22682109417820584,0.06619839068089493
21,10,Rural,Regular,22,4.42,Morning,Economy,151,647.8477765247827,1.9090909090909092,7.190476190476191,6.475198138383475,667.42,2,0,1,0,0.0,0.0,1,1,1.5,2.82,1.05,0.0,712.632554177261,711.9618,0.6707621850734995,0.09412455004218813
50,25,Urban,Silver,89,4.74,Afternoon,Economy,107,383.9141419544756,1.9230769230769231,2.14,5.95302030150737,507.18,0,2,2,0,0.05,0.01,1,1,1.5,1.94,1.05,0.05,422.3055561499232,425.6645,3.358933596170573,0.7953799203575039
61,35,Rural,Silver,4,4.77,Morning,Premium,115,557.916185756397,1.6944444444444444,1.8852459016393444,6.3259995258785,548.55,2,0,2,1,0.05,0.0,1,1,1.5,2.1,1.05,0.05,613.7078043320367,602.1547,11.553080210942994,1.8825050177612515
24,5,Rural,Silver,57,4.96,Night,Premium,70,228.7960083986281,4.0,2.9166666666666665,5.437191995370969,347.2,3,0,2,1,0.05,0.01,1,1,1.5,1.2,1.05,0.05,251.67560923849092,245.75912,5.916484482631546,2.3508374532333054
31,17,Rural,Silver,71,4.46,Evening,Premium,55,237.76862211931405,1.7222222222222223,1.7741935483870968,5.475494974724626,245.3,1,0,2,1,0.05,0.01,1,1,1.5,0.9,1.05,0.05,261.54548433124546,258.72668,2.8187997609329614,1.07774743966253
35,20,Suburban,Regular,62,3.55,Afternoon,Economy,117,297.0874038526085,1.6666666666666667,3.342857142857143,5.697386745019743,415.34999999999997,0,1,1,0,0.0,0.01,1,1,1.5,2.14,1.05,0.0,326.7961442378693,335.01346,8.217314014083797,2.514507639999129
74,30,Urban,Regular,97,3.9,Evening,Economy,179,794.3231511066332,2.3870967741935485,2.418918918918919,6.6787485114433816,698.1,1,2,1,0,0.0,0.01,1,1,1.5,3.38,1.05,0.0,873.7554662172965,869.0433,4.712192291515294,0.5393033261257338
94,61,Urban,Regular,12,4.95,Evening,Premium,133,563.8497971641384,1.5161290322580645,1.4148936170212767,6.3365598500760125,658.35,1,2,1,1,0.0,0.0,1,1,1.5,2.46,1.05,0.0,620.2347768805523,619.15717,1.0776113532085674,0.1737424912915031
44,11,Rural,Silver,31,3.92,Afternoon,Premium,110,339.2870734791633,3.6666666666666665,2.5,5.8297895951232155,431.2,0,0,2,1,0.05,0.0,1,1,1.5,2.0,1.05,0.05,373.2157808270797,372.71298,0.5027986493453227,0.13472062950582522
84,37,Urban,Gold,3,3.83,Evening,Premium,69,248.9476553705649,2.210526315789474,0.8214285714285714,5.521251517421764,264.27,1,2,0,1,0.1,0.0,1,1,1.5,1.18,1.05,0.1,273.8424209076214,277.6346,3.7921921294880008,1.3848081378039188
27,12,Suburban,Regular,39,4.51,Morning,Premium,55,279.2686999169939,2.076923076923077,2.037037037037037,5.635748785567391,248.04999999999998,2,1,1,1,0.0,0.0,1,1,1.5,0.9,1.05,0.0,307.1955699086933,304.18256,3.013013756349551,0.9808128929870631
59,36,Suburban,Regular,43,3.74,Evening,Premium,25,145.04223833476908,1.5945945945945945,0.423728813559322,4.983895883530903,93.5,1,1,1,1,0.0,0.0,1,1,1.5,0.3,1.0,0.0,159.546462168246,159.23982,0.3066397805506824,0.19219466002782473
82,20,Urban,Regular,59,3.99,Night,Premium,45,241.8259564507362,3.9047619047619047,0.5487804878048781,5.492344958128516,179.55,3,2,1,1,0.0,0.01,1,1,1.5,0.7000000000000001,1.05,0.0,266.0085520958098,260.29633,5.712226412216069,2.147384498434721
24,10,Urban,Gold,24,4.09,Morning,Premium,97,430.60985477056624,2.1818181818181817,4.041666666666667,6.06752206623398,396.72999999999996,2,2,0,1,0.1,0.0,1,1,1.5,1.74,1.05,0.1,473.6708402476229,474.65848,0.9876375355802338,0.20850714286400285
84,67,Suburban,Regular,48,4.87,Night,Economy,81,219.99370680056552,1.2352941176470589,0.9642857142857143,5.398134225096762,394.47,3,1,1,0,0.0,0.0,1,1,1.5,1.42,1.05,0.0,241.99307748062208,241.5163,0.4767810939033268,0.19702261687279285
52,9,Suburban,Regular,24,4.19,Morning,Economy,102,366.7282586383836,5.2,1.9615384615384615,5.907344237783883,427.38000000000005,2,1,1,0,0.0,0.0,1,1,1.5,1.84,1.05,0.0,403.401084502222,401.4403,1.960776885034477,0.4860613816777374
38,12,Rural,Silver,44,4.85,Evening,Economy,110,356.8814026432877,2.923076923076923,2.8947368421052633,5.880201653983461,533.5,1,0,2,0,0.05,0.0,1,1,1.5,2.0,1.05,0.05,392.5695429076165,392.24173,0.3278131712883692,0.08350448403622426
26,12,Urban,Regular,80,4.27,Afternoon,Economy,134,441.4714772887345,2.0,5.153846153846154,6.092376004265916,572.18,0,2,1,0,0.0,0.01,1,1,1.5,2.48,1.05,0.0,485.618625017608,484.4131,1.2055390801079966,0.24824811446724993
61,39,Suburban,Regular,82,4.49,Morning,Premium,46,230.1431447581205,1.525,0.7540983606557377,5.443037192880547,206.54000000000002,2,1,1,1,0.0,0.01,1,1,1.5,0.72,1.05,0.0,253.1574592339326,243.36998,9.787479375534161,3.866162745175107
87,41,Rural,Gold,97,4.27,Afternoon,Premium,37,158.89198003545,2.0714285714285716,0.42528735632183906,5.074498462456032,157.98999999999998,0,0,0,1,0.1,0.01,1,1,1.5,0.54,1.05,0.1,174.781178038995,173.69719,1.083988707940307,0.6201976208779534
98,46,Suburban,Gold,55,4.71,Evening,Economy,173,766.9193242115463,2.0851063829787235,1.7653061224489797,6.643684681030343,814.83,1,1,0,0,0.1,0.01,1,1,1.5,3.2600000000000002,1.05,0.1,843.6112566327009,823.9177,19.69353202332593,2.3344321058414086
24,13,Urban,Silver,54,4.09,Morning,Economy,161,466.7229822330101,1.7142857142857142,6.708333333333333,6.1478762023593125,658.49,2,2,2,0,0.05,0.01,1,1,1.5,3.02,1.05,0.05,513.3952804563112,513.28394,0.11134490943618403,0.021687949553649867
44,8,Urban,Gold,43,3.82,Night,Economy,86,233.50662384935427,4.888888888888889,1.9545454545454546,5.4574838341797465,328.52,3,2,0,0,0.1,0.0,1,1,1.5,1.52,1.05,0.1,256.85728623428975,257.8436,0.9863111778196298,0.38399190160405894
71,59,Urban,Regular,71,4.47,Evening,Economy,31,104.1037337805616,1.1833333333333333,0.43661971830985913,4.654947803232478,138.57,1,2,1,0,0.0,0.01,1,1,1.5,0.42,1.05,0.0,114.51410715861776,114.81082,0.2967143745853633,0.25910726804547596
91,59,Urban,Silver,68,4.77,Night,Economy,15,38.33576819209958,1.5166666666666666,0.16483516483516483,3.6721342370706043,71.55,3,2,2,0,0.05,0.01,1,1,1.5,0.1,1.0,0.05,42.16934501130954,48.427074,6.257729421063509,14.839522452590211
32,14,Urban,Gold,75,4.49,Night,Economy,177,761.0167600703148,2.1333333333333333,5.53125,6.635968550287696,794.73,3,2,0,0,0.1,0.01,1,1,1.5,3.34,1.05,0.1,837.1184360773464,824.34753,12.77090189765886,1.5255788604420224
79,24,Urban,Silver,0,4.26,Evening,Economy,82,284.8625062809567,3.16,1.0379746835443038,5.655510947954452,349.32,1,2,2,0,0.05,0.0,1,1,1.5,1.44,1.05,0.05,313.34875690905244,314.43182,1.0830668214163097,0.3456426098829756
73,27,Urban,Regular,55,4.27,Morning,Premium,50,216.06019585156733,2.607142857142857,0.684931506849315,5.380174715309765,213.49999999999997,2,2,1,1,0.0,0.01,1,1,1.5,0.8,1.05,0.0,237.6662154367241,236.19678,1.4694380929740873,0.6182780713169174
32,16,Rural,Silver,80,4.78,Morning,Economy,11,39.37370119886104,1.8823529411764706,0.34375,3.6981786125761427,52.580000000000005,2,0,2,0,0.05,0.01,1,1,1.5,0.02,1.0,0.05,43.311071318747146,43.740494,0.4294224556669164,0.9914842616258291
22,10,Rural,Silver,5,4.44,Morning,Premium,129,471.7821019342959,2.0,5.863636363636363,6.158634609906435,572.7600000000001,2,0,2,1,0.05,0.0,1,1,1.5,2.38,1.05,0.05,518.9603121277255,517.45233,1.5079805847567513,0.2905772463744029
35,19,Urban,Silver,45,4.99,Afternoon,Economy,159,508.6730024657942,1.75,4.542857142857143,6.233769348444236,793.4100000000001,0,2,2,0,0.05,0.0,1,1,1.5,2.98,1.05,0.05,559.5403027123737,558.2775,1.2627758569049092,0.22568094751773884
24,10,Suburban,Regular,79,4.3,Night,Economy,24,95.11851081754354,2.1818181818181817,1.0,4.565581917797185,103.19999999999999,3,1,1,0,0.0,0.01,1,1,1.5,0.28,1.0,0.0,104.6303618992979,104.1227,0.5076583470518017,0.4851921926260759
67,31,Rural,Gold,64,3.62,Night,Economy,169,735.1444900755255,2.09375,2.5223880597014925,6.601426417498411,611.78,3,0,0,0,0.1,0.01,1,1,1.5,3.18,1.05,0.1,808.658939083078,808.29565,0.36328478620305305,0.04492435174400895
100,73,Urban,Silver,95,3.98,Night,Premium,100,456.60307303079816,1.3513513513513513,1.0,6.126002155582371,398.0,3,2,2,1,0.05,0.01,1,1,1.5,1.8,1.05,0.05,502.263380333878,503.38068,1.1172959356532601,0.2224521992645654
66,16,Urban,Silver,94,4.52,Morning,Economy,34,122.24187517858556,3.8823529411764706,0.5151515151515151,4.814148889277961,153.67999999999998,2,2,2,0,0.05,0.01,1,1,1.5,0.48,1.05,0.05,134.4660626964441,136.60822,2.142152635587138,1.5930805086656161
96,36,Urban,Regular,57,4.06,Evening,Premium,139,599.8171406236374,2.5945945945945947,1.4479166666666667,6.398290629709469,564.3399999999999,1,2,1,1,0.0,0.01,1,1,1.5,2.58,1.05,0.0,659.7988546860013,660.0326,0.23373808743622249,0.03542565825572077
60,8,Urban,Regular,68,4.84,Morning,Premium,144,438.5186068324803,6.666666666666667,2.4,6.085680052594216,696.96,2,2,1,1,0.0,0.01,1,1,1.5,2.68,1.05,0.0,482.37046751572836,483.63907,1.2686010877872604,0.26299310866204634
92,31,Rural,Silver,54,3.91,Night,Premium,148,516.1330392078827,2.875,1.608695652173913,6.248300170627154,578.6800000000001,3,0,2,1,0.05,0.01,1,1,1.5,2.7600000000000002,1.05,0.05,567.746343128671,569.5344,1.7880806994539853,0.31494358723658816
92,49,Urban,Silver,9,4.23,Evening,Premium,89,397.4831040703401,1.84,0.967391304347826,5.987665098511691,376.47,1,2,2,1,0.05,0.0,1,1,1.5,1.58,1.05,0.05,437.2314144773742,435.49893,1.7324825926085623,0.3962392763290833
56,37,Urban,Silver,27,4.12,Afternoon,Premium,68,317.8400260939533,1.4736842105263157,1.2142857142857142,5.764689491399994,280.16,0,2,2,1,0.05,0.0,1,1,1.5,1.16,1.05,0.05,349.6240287033487,349.3641,0.2599234787393243,0.07434371135854222
88,71,Rural,Regular,42,4.87,Afternoon,Premium,109,330.78364034759613,1.2222222222222223,1.2386363636363635,5.80448307077705,530.83,0,0,1,1,0.0,0.0,1,1,1.5,1.98,1.05,0.0,363.8620043823558,370.69556,6.833552258269208,1.8780615112229004
87,47,Rural,Silver,6,4.54,Morning,Premium,162,743.3166378180009,1.8125,1.8620689655172413,6.612466532761063,735.48,2,0,2,1,0.05,0.0,1,1,1.5,3.04,1.05,0.05,817.648301599801,810.6277,7.020616052926016,0.8586351906057362
85,6,Suburban,Gold,92,4.11,Afternoon,Economy,73,274.1712773124912,12.142857142857142,0.8588235294117647,5.617393730381464,300.03000000000003,0,1,0,0,0.1,0.01,1,1,1.5,1.26,1.05,0.1,301.58840504374035,302.8656,1.2771955421971484,0.42348960398922253
98,54,Rural,Regular,34,4.57,Evening,Premium,113,462.4075929220183,1.7818181818181817,1.153061224489796,6.138606997107929,516.4100000000001,1,0,1,1,0.0,0.0,1,1,1.5,2.06,1.05,0.0,508.64835221422015,504.2803,4.368048259142029,0.8587560030672036
28,14,Rural,Regular,24,4.2,Afternoon,Economy,147,533.0802632142761,1.8666666666666667,5.25,6.280546133310145,617.4,0,0,1,0,0.0,0.0,1,1,1.5,2.74,1.05,0.0,586.3882895357037,590.37854,3.990250503358766,0.680479227598185
36,9,Suburban,Silver,22,3.51,Night,Premium,37,143.2178421949143,3.6,1.0277777777777777,4.971324949477601,129.87,3,1,2,1,0.05,0.0,1,1,1.5,0.54,1.05,0.05,157.53962641440575,160.28024,2.7406165055161296,1.7396362857348517
20,8,Suburban,Silver,38,4.82,Night,Premium,155,574.9456425421428,2.2222222222222223,7.75,6.356013285656149,747.1,3,1,2,1,0.05,0.0,1,1,1.5,2.9,1.05,0.05,632.4402067963571,630.07556,2.3646452729195744,0.37389230594584566
94,36,Rural,Regular,41,4.57,Morning,Economy,76,215.741761640662,2.5405405405405403,0.8085106382978723,5.378706606360046,347.32000000000005,2,0,1,0,0.0,0.0,1,1,1.5,1.32,1.05,0.0,237.3159378047282,237.61514,0.29920501753741746,0.12607877090143593
94,82,Suburban,Gold,48,4.92,Morning,Premium,20,129.7685299495176,1.1325301204819278,0.2127659574468085,4.873428813358839,98.4,2,1,0,1,0.1,0.0,1,1,1.5,0.2,1.0,0.1,142.74538294446938,142.597,0.1483828223990713,0.10394929723001617
70,7,Urban,Regular,13,4.09,Afternoon,Economy,117,321.0007657787772,8.75,1.6714285714285715,5.774553923736541,478.53,0,2,1,0,0.0,0.0,1,1,1.5,2.14,1.05,0.0,353.10084235665494,354.4601,1.3592711687356882,0.384952683676335
90,71,Suburban,Regular,37,3.51,Morning,Premium,32,172.59277503910292,1.25,0.35555555555555557,5.156712182921831,112.32,2,1,1,1,0.0,0.0,1,1,1.5,0.44,1.05,0.0,189.85205254301323,188.14786,1.7041948769976045,0.8976436410196298
42,10,Urban,Silver,56,4.01,Night,Premium,95,455.20978516158993,3.8181818181818183,2.261904761904762,6.122952758900373,380.95,3,2,2,1,0.05,0.01,1,1,1.5,1.7,1.05,0.05,500.730763677749,490.69345,10.037312750014621,2.004532870377872
44,18,Suburban,Gold,88,3.67,Night,Premium,50,199.8397440906976,2.3157894736842106,1.1363636363636365,5.302507296970799,183.5,3,1,0,1,0.1,0.01,1,1,1.5,0.8,1.05,0.1,219.82371849976738,219.09431,0.7294039245720683,0.33181311350296355
60,16,Suburban,Regular,28,3.91,Evening,Economy,105,281.0970650985199,3.5294117647058822,1.75,5.6422512141910515,410.55,1,1,1,0,0.0,0.0,1,1,1.5,1.9000000000000001,1.05,0.0,309.2067716083719,311.72537,2.5186007060812017,0.8145360766132099
26,5,Rural,Silver,7,4.75,Afternoon,Premium,140,413.54800185803066,4.333333333333333,5.384615384615385,6.02718877452415,665.0,0,0,2,1,0.05,0.0,1,1,1.5,2.6,1.05,0.05,454.9028020438338,453.27878,1.6240239676619126,0.3570046085373253
79,13,Rural,Regular,6,4.63,Afternoon,Economy,38,134.09432585149492,5.642857142857143,0.4810126582278481,4.905973244465306,175.94,0,0,1,0,0.0,0.0,1,1,1.5,0.56,1.05,0.0,147.50375843664443,145.78871,1.7150468887928696,1.1627140263883606
26,8,Rural,Gold,65,3.58,Night,Premium,89,378.50396161301137,2.888888888888889,3.423076923076923,5.938865035814167,318.62,3,0,0,1,0.1,0.01,1,1,1.5,1.58,1.05,0.1,416.3543577743125,416.88788,0.5335206436562316,0.12814100145564702
62,7,Urban,Silver,2,4.71,Morning,Premium,28,162.05358553352147,7.75,0.45161290322580644,5.094078892386192,131.88,2,2,2,1,0.05,0.0,1,1,1.5,0.36,1.0,0.05,178.25894408687364,176.16566,2.093279414022078,1.1742913797368442
42,16,Rural,Gold,33,3.63,Morning,Economy,166,513.1161277813304,2.4705882352941178,3.9523809523809526,6.242449169472593,602.5799999999999,2,0,0,0,0.1,0.0,1,1,1.5,3.12,1.05,0.1,564.4277405594635,563.9691,0.4586243485259729,0.08125474982349065
57,16,Urban,Regular,0,3.95,Afternoon,Economy,97,308.6385554813678,3.3529411764705883,1.7017543859649122,5.735405667170508,383.15000000000003,0,2,1,0,0.0,0.0,1,1,1.5,1.74,1.05,0.0,339.50241102950463,335.92282,3.5795899845827535,1.0543636416978692
33,13,Rural,Gold,34,4.78,Morning,Economy,66,239.08854651007988,2.357142857142857,2.0,5.481007799090966,315.48,2,0,0,0,0.1,0.0,1,1,1.5,1.12,1.05,0.1,262.9974011610879,263.80386,0.8064623643027176,0.30664271233948553
22,10,Rural,Regular,26,4.97,Morning,Economy,170,562.1650160715976,2.0,7.7272727272727275,6.333572686564386,844.9,2,0,1,0,0.0,0.0,1,1,1.5,3.2,1.05,0.0,618.3815176787574,623.1097,4.728162497023845,0.7646028158752434
67,44,Urban,Regular,27,4.69,Morning,Economy,129,467.0198948894929,1.488888888888889,1.9253731343283582,6.148510805461737,605.0100000000001,2,2,1,0,0.0,0.0,1,1,1.5,2.38,1.05,0.0,513.7218843784423,516.7626,3.040688863745231,0.5918939714674982
62,15,Suburban,Silver,15,4.28,Night,Economy,73,327.43334173812747,3.875,1.1774193548387097,5.794333900250883,312.44,3,1,2,0,0.05,0.0,1,1,1.5,1.26,1.05,0.05,360.17667591194026,361.21985,1.043172720872235,0.2896280605153013
95,49,Rural,Regular,92,4.27,Night,Premium,99,332.0936161256213,1.9,1.0421052631578946,5.808423579977319,422.72999999999996,3,0,1,1,0.0,0.01,1,1,1.5,1.78,1.05,0.0,365.3029777381834,363.94498,1.3580009315427901,0.37174647191517945
61,36,Urban,Silver,72,4.64,Night,Premium,109,457.0853188522962,1.6486486486486487,1.7868852459016393,6.127055452468861,505.76,3,2,2,1,0.05,0.01,1,1,1.5,1.98,1.05,0.05,502.7938507375259,507.6919,4.898043793724128,0.9741654132283849
48,12,Rural,Silver,25,4.26,Night,Economy,180,552.8162271192283,3.6923076923076925,3.75,6.3168329117146405,766.8,3,0,2,0,0.05,0.0,1,1,1.5,3.4,1.05,0.05,608.0978498311512,607.893,0.20484446005741574,0.03368610168812376
93,59,Rural,Regular,30,4.11,Afternoon,Premium,89,281.0521288708149,1.55,0.956989247311828,5.642091908006516,365.79,0,0,1,1,0.0,0.0,1,1,1.5,1.58,1.05,0.0,309.1573417578964,310.128,0.970648964759846,0.31396600813056835
59,18,Urban,Gold,67,3.86,Morning,Economy,98,288.3451530321269,3.1052631578947367,1.6610169491525424,5.667620276651367,378.28,2,2,0,0,0.1,0.01,1,1,1.5,1.76,1.05,0.1,317.1796683353396,315.2829,1.8967703861208633,0.5980113404102227
95,73,Urban,Regular,20,3.59,Evening,Premium,138,666.8242060496077,1.2837837837837838,1.4526315789473685,6.504024974306371,495.41999999999996,1,2,1,1,0.0,0.0,1,1,1.5,2.56,1.05,0.0,733.5066266545685,732.5296,0.9770246037872994,0.13319915162094523
